,train_loss,val_loss,train_psnr,val_psnr
80,1.3114225520644076,10.426167143715752,-10.173117609397455,-9.997665113862451
81,1.3065447652062705,10.210119909710354,-10.151109782383822,-9.905825806334605
82,1.3379017807716547,11.631021777788797,-10.251018774925345,-10.442246072084693
83,1.4466114975685298,10.551589568456015,-10.589768168912368,-10.048103017848085
84,1.327142369469931,10.781328241030375,-10.219180367583565,-10.135538197019114
85,1.3606443449508312,10.844038618935478,-10.325705230543052,-10.14168064562264
86,1.3263495290002159,10.062252879142761,-10.215375785602037,-9.842482491527697
87,1.288314431212669,9.946331209606594,-10.09852341585902,-9.796691046280065
88,1.2845610862554506,11.594924992985195,-10.081166601040161,-10.42586845063545
89,1.3012380999188091,9.984378986888462,-10.12973707971469,-9.814231445720509
90,1.2584833899209666,9.921042217148674,-9.992461618012161,-9.786146654426219
91,1.3550580046897711,10.144550893041822,-10.315231292654595,-9.880630281612603
92,1.338200059047965,9.956208056873745,-10.244366004162156,-9.803320029690916
93,1.305828963878543,9.80998080306583,-10.15631360350899,-9.737613511681117
94,1.2543466878491778,9.834110273255241,-9.982523547048517,-9.748936360892932
95,1.3571902873904207,12.363254110018412,-10.290409400003833,-10.688445406444727
96,1.431042649025141,10.154179904195997,-10.53775752995164,-9.884624044274343
97,1.2918656903643941,9.86022706826528,-10.105970506058904,-9.763455244006293
98,1.3822794182356013,15.328302648332384,-10.360370224183043,-11.515172484060738
99,1.411133655281954,10.295137392150032,-10.46410482533414,-9.938941415795401
100,1.3974725324054098,10.93723135524326,-10.430372900475483,-10.187688714940062
101,1.3377137073250704,10.066806382603115,-10.254737694334997,-9.841169554305901
102,1.2446451408918513,10.10937292046017,-9.940169421618759,-9.864466968252762
103,1.2899050335551416,9.73870423105028,-10.088848613168649,-9.709188690071658
104,1.308397594718046,13.578758981492784,-10.156145356771423,-11.03257853798613
105,1.3132363252861554,9.59662926197052,-10.153462415131791,-9.64665573015176
106,1.3471071332000022,9.784843537542555,-10.264296429715985,-9.727522260159626
107,1.3120207409526026,9.912815610567728,-10.171110091846208,-9.778687421315196
108,1.2770832860192587,9.962059749497307,-10.05274388791357,-9.803573836462741
109,1.2284246888271597,9.565217402246263,-9.889123986335969,-9.631900074726076
110,1.218978078975234,9.66542281044854,-9.85482329923972,-9.675410315159667
111,1.2301889774411223,9.625168005625406,-9.902210227876166,-9.65973868508659
112,1.206357541195182,9.450594147046408,-9.806405207055597,-9.581668475423683
113,1.202684606507767,9.438276198175219,-9.795618800923453,-9.577157456057856
114,1.1976047915081645,9.39521038532257,-9.782834587685885,-9.55641551174722
115,1.1944572626158247,9.368847012519836,-9.766301836081333,-9.545469500064872
116,1.1983243498691292,9.660023026996189,-9.782964251841303,-9.673614298166639
117,1.386111463502396,11.13535123401218,-10.382405310615637,-10.25339467808175
118,1.3777366105900255,9.984271870719063,-10.38957849438183,-9.812068320062837
119,1.2577057417048965,9.664869520399305,-9.993076119641843,-9.679580262487269
120,1.2188815183417743,9.538770861095852,-9.86182003756032,-9.62207887994655
121,1.2181980243949002,9.558623048994276,-9.85531758891288,-9.629736490922296
122,1.2705046454141307,9.489106204774645,-10.027906416060098,-9.598728525571483
123,1.2592195244722588,9.675766242874992,-9.993433608136478,-9.677330746911132
124,1.3149291149405546,10.279882868131002,-10.177160462445933,-9.9290210866277
125,1.4532107508459757,10.326148086123997,-10.572689972601063,-9.952926794495772
126,1.265402288215105,9.746850185924107,-10.02198172847467,-9.711139952182002
127,1.2070027329200923,9.449524283409119,-9.816390817270426,-9.58175363448861
128,1.198678029969681,9.416544795036316,-9.775216687969099,-9.565621779708065
129,1.1872369766235351,9.251564701398214,-9.743394209885572,-9.490693313328498
130,1.1811072504797646,9.22429488764869,-9.715733764619037,-9.478356276492702
131,1.1763463530429574,9.229880240228441,-9.707967760150986,-9.480061434182808
132,1.2204455930133198,12.12721319993337,-9.856141170940145,-10.570575856380882
133,1.7845526185146598,20.52209276623196,-11.300659288547418,-12.713067048172881
134,1.7404659626095793,11.36035246319241,-11.349889599483095,-10.347471318275005
135,1.3343673617340797,9.938441687160068,-10.237364550642315,-9.78418393045835
136,1.242106872381166,9.556276215447319,-9.937135791265232,-9.631347714956611
137,1.2256344240765238,9.534498492876688,-9.874065684746192,-9.619306563961258
138,1.2143820917883585,9.493760453330147,-9.841511378386492,-9.599895659857573
139,1.192814299117687,9.341620789633858,-9.763233857623156,-9.533248105645043
140,1.2238708740056947,10.519655254152086,-9.86811329518255,-10.019272701678297
141,1.5287592510844386,9.792529291576809,-10.763299718492979,-9.727359934235679
142,1.2108209698699242,9.244697133700052,-9.829367835541225,-9.48500955608879
143,1.1684750534767328,9.144011550479465,-9.676948579303355,-9.440832324828209
144,1.1653788233912268,9.138566003905403,-9.655235566959309,-9.437561004833206
145,1.172924875658612,10.784922891192966,-9.69120565924779,-10.113036875563822
146,1.2603627404501272,10.19390771124098,-9.99947483798551,-9.884871741115308
147,1.201145542499631,9.15240916940901,-9.78952168189957,-9.442014609153592
148,1.1544721536858138,9.04987699455685,-9.621195806335786,-9.397886716931634
149,1.1516849429108376,9.023624764548408,-9.612975669841868,-9.384642801131129
150,1.259318212021229,9.407665491104126,-9.978552413782594,-9.561387761762576
151,1.2462462624838186,9.875667293866476,-9.951039952632154,-9.75523342929125
152,1.2163735944171286,9.053154084417555,-9.837594089152107,-9.397002676948887
153,1.1484540407047716,9.026104821099175,-9.599065893631868,-9.386467722652393
154,1.1444252457729607,9.020040485594008,-9.58631202735913,-9.382385151764073
155,1.2178945186526275,10.827899350060356,-9.829052230610996,-10.138253777534597
156,1.264479734731275,9.329630904727512,-10.006343570271955,-9.522668127456267
157,1.159373556181442,9.052478313446045,-9.630750546443789,-9.397477445947544
158,1.1397049881691157,8.92049076822069,-9.568655279109109,-9.335991890060976
159,1.135740127119907,8.891258902019924,-9.549825718501241,-9.321199903896003
160,1.1296768765116847,8.869995660252041,-9.517112356318288,-9.31123927878372
161,1.1293680789858795,8.863113072183397,-9.522842301993428,-9.307200705547025
162,1.4144823784051939,13.090136647224426,-10.373464354182898,-10.908570835977827
163,2.0643829611844793,14.069253616862827,-12.045922174573517,-11.239621971798636
164,1.4992619935856308,10.732816855112711,-10.725031553954084,-10.111378148278806
165,1.269760029814964,9.656498392422995,-10.031366173912268,-9.669012364584932
166,1.208373360301173,9.444323751661512,-9.818086594819741,-9.57665276443863
167,1.1950510734735533,9.36700361304813,-9.776922305202163,-9.541609023897253
168,1.1871405047039654,9.325368682543436,-9.743516390598332,-9.52407391183911
169,1.1986628066661746,9.531305604510838,-9.78206344392692,-9.61553273253538
170,1.1988819211028343,9.312713265419006,-9.786811923561322,-9.51793433040015
171,1.1903946122457816,9.730324771669176,-9.746097754079274,-9.698671988266053
172,1.190147231345953,9.517554269896614,-9.755873401088346,-9.608068523740464
173,1.2112420015556868,9.59383894337548,-9.817165617340864,-9.639019220009105
174,1.2174379171327103,9.383943875630697,-9.850043890079224,-9.548747953722149
175,1.1772321213123411,9.217847466468811,-9.706232298962401,-9.473399998693148
176,1.1624894009080045,9.143531534406874,-9.653954921716828,-9.439298004740955
177,1.1603540509246117,9.14247845278846,-9.64441111742733,-9.438389218816116
178,1.1594504711239837,9.146005630493164,-9.638952293969158,-9.440013620184128
179,1.2011402019234592,10.145789636505974,-9.781239043267105,-9.862117298677736
180,1.21566179852153,9.83047616481781,-9.840594256628124,-9.738891149584248
181,1.7700969252475471,10.303392622205946,-11.364892617935173,-9.949250871277119
182,1.2905470337978628,11.696781184938219,-10.088447149214378,-10.441993400001387
183,1.3242232344871343,9.905778341823154,-10.191253567995625,-9.771222720058717
184,1.1939060676929563,9.231866439183554,-9.759796213390679,-9.47769848077412
185,1.162336746481962,9.11426043510437,-9.649500211753477,-9.423663338058779
186,1.150531981712164,9.08412692281935,-9.608003155967777,-9.408852238716712
187,1.1474521792212198,9.053329335318672,-9.592068380862944,-9.396440506225982
188,1.1515887881434241,9.080795460277134,-9.610487004420934,-9.406807850675746
189,1.1518001179362451,9.281447701983982,-9.613290505366608,-9.4984868963843
190,1.2256014291630235,9.03701302740309,-9.85613432658132,-9.388253111226838
191,1.1474531927774119,9.029963480101692,-9.596127581318818,-9.385288629512068
192,1.312147717143214,15.337017602390713,-10.109463848550487,-11.498668159926902
193,1.6793615917826807,11.572844174173143,-11.161683594021266,-10.388545427925179
194,1.282717451938363,9.22265268696679,-10.05873013079316,-9.474084783406633
195,1.1801499300224836,9.10242932372623,-9.707968919653425,-9.419527941135001
196,1.1573829273844873,9.026926808887058,-9.632409352761037,-9.381866695239323
197,1.1424170449722646,8.940942949718899,-9.57403217041501,-9.342436006350315
198,1.134186068246531,8.92518436908722,-9.545146185810124,-9.33423689701786
199,1.1323012440703637,9.01690751976437,-9.528234044836845,-9.377671836019314
200,1.1371526318927143,8.90401181909773,-9.559373076725544,-9.325797170982835
201,1.127688137320585,8.876655883259243,-9.511088154413258,-9.310847648978331
202,1.1233778221662654,8.868261019388834,-9.498503198530068,-9.306761776543583
203,1.1223837852478027,8.850209395090738,-9.492757267729278,-9.297826320795961
204,1.1227930867394735,9.024802737765842,-9.499390478005871,-9.380628105966169
205,1.1300799480704373,8.829310695330301,-9.5229630846876,-9.287777459929174
206,1.117321830572084,8.808900581465828,-9.47470600091488,-9.280936955979506
207,1.1137223842532136,8.802827941046822,-9.467108268990295,-9.275734270746911
208,1.1147519887879838,8.887334651417202,-9.468492147658198,-9.317382639582918
209,1.1164950215539267,8.831899987326729,-9.471777791949153,-9.289891615268745
210,1.1256835183431937,9.127635836601257,-9.50859025664895,-9.426610773514142
211,1.1238120367360669,9.025599400202433,-9.496027905832651,-9.376597304985413
212,1.1432543599328329,9.113297051853603,-9.580145502485506,-9.419702100889456
213,1.1488423192223838,8.748161421881782,-9.594764316291537,-9.249357705212082
214,1.1088374226592308,8.77028501033783,-9.44017871064075,-9.258392281706286
215,1.3462182555087776,13.758581678072611,-10.201893298737115,-11.073583740624725
216,1.3757980568464412,9.272108422385323,-10.335547279629365,-9.491895611965681
217,1.4373230047004169,10.503925508923,-10.52754264530089,-9.993266557413639
218,1.1839124102925145,8.802379502190483,-9.73346366493133,-9.277503715625167
219,1.120050738578619,8.753291620148552,-9.487730046888547,-9.253095495914582
220,1.1046874778215274,8.665454970465767,-9.42508411362098,-9.211411018513031
221,1.0963550878125568,8.64114616976844,-9.38885392428823,-9.19877411862734
222,1.0992032228514206,9.189025402069092,-9.405714863594202,-9.45236333650718
223,1.1527946627417276,8.954438461197746,-9.60845565555621,-9.345803367452124
224,1.1137728003568428,8.61483707692888,-9.461554769655853,-9.183419957058604
225,1.091206060453903,8.579204797744751,-9.376952915135158,-9.167439247712386
226,1.109929002717484,8.701774636904398,-9.447864003683776,-9.227163601813167
227,1.1212174504302268,8.670809653070238,-9.48440976428664,-9.21151048681699
228,1.0891074091889137,8.522447453604805,-9.36898070675272,-9.138543492310962
229,1.0854588641676792,8.549728049172295,-9.349267558608995,-9.148919378414194
230,1.077668921892033,8.40150072839525,-9.323287064368582,-9.07741492003456
231,1.1199846955232842,8.622827079561022,-9.484878543216512,-9.190348032436386
232,1.1955628661222235,9.063086138831245,-9.757106603993432,-9.392268335933586
233,1.1033256885617277,8.547051376766628,-9.419528567927678,-9.150099777717589
234,1.0861793584601824,8.335400183995565,-9.351464892600324,-9.046778753277568
235,1.0947095981864041,8.542644633187187,-9.376757576848252,-9.145014530685856
236,1.0792819289273994,8.372905625237358,-9.325627337421102,-9.062301693753973
237,1.0595989182937977,8.294488138622707,-9.243047788356362,-9.027041108290117
238,1.0709298355634822,8.439090172449747,-9.293135414977794,-9.096708853247812
239,1.1046106072359307,8.699077844619751,-9.41951383342231,-9.224500001260889
240,1.1014129283816316,8.400179200702244,-9.416784472950221,-9.076629288777228
241,1.062551347599473,8.297939737637838,-9.25515007812569,-9.02833434808264
242,1.070785078891488,8.604430357615152,-9.289592175581983,-9.175499376628345
243,1.082925401731979,8.30411254035102,-9.334447642837334,-9.02816706111895
244,1.2650696931883345,9.795831653806898,-9.961876430735334,-9.696667802277648
245,1.2931133691654648,9.689293106396994,-10.098182338489728,-9.663732353323887
246,1.19296148211457,8.970326198471916,-9.759263860032247,-9.352473455107171
247,1.112800092475359,8.81922479470571,-9.448541783851349,-9.279220097692948
248,1.0955549328826195,8.726533346705967,-9.389023796726221,-9.237193428916413
249,1.0946424839108488,8.468134509192573,-9.390166590274148,-9.111681691736756
250,1.157621947000193,8.570203940073648,-9.610647743285165,-9.163590280403703
251,1.1434136058008948,9.376373834080166,-9.572255443180595,-9.529643643355344
252,1.1015843302704567,8.358810795678032,-9.411933945054207,-9.055059939650153
253,1.0540286485538926,8.226503067546421,-9.221876415707351,-8.987590685519045
254,1.0408892010533533,8.154236078262329,-9.170044291255389,-8.952108404257437
255,1.0743542892988338,8.697351866298252,-9.3080253692689,-9.219748607315847
256,1.0606492929680402,8.251945310168797,-9.255667204727295,-9.003479497522845
257,1.067822400913682,8.112349536683825,-9.284784702236875,-8.928799594929373
258,1.041296242558679,8.201205160882738,-9.168065098750112,-8.978276250667543
259,1.0364447527153546,8.084144287639194,-9.150183682805922,-8.914156963068594
260,1.036411001515943,8.238513774342007,-9.153147779460035,-8.994026044321096
261,1.069965996853141,8.767645253075493,-9.292872700261764,-9.24982407948759
262,1.2037559354028036,8.902627322408888,-9.792377735966923,-9.315051761566773
263,1.2072291108064874,9.096290760570103,-9.78216544729992,-9.402722268311084
264,1.9354231679162315,14.363958054118687,-11.70532526811627,-11.290854607439208
265,1.4595545835273211,11.136574056413439,-10.621177386296596,-10.22732990295494
266,1.269608865782272,9.32884849442376,-10.02080442281854,-9.516089541366021
267,1.169299746668616,9.033433636029562,-9.665795835470663,-9.379313791140728
268,1.1218666364980299,8.680476135677761,-9.488060701990447,-9.212646259536234
269,1.0998204652653185,8.561206804381477,-9.405705449339322,-9.152023308620315
270,1.0873632630636525,8.47656520207723,-9.363145407449748,-9.113189055618948
271,1.085001331151918,8.460933658811781,-9.354083754603908,-9.106432660752027
272,1.0735754035239995,8.36332697338528,-9.299085132574698,-9.059161960981656
273,1.063869840045308,8.43326116932763,-9.264978952772545,-9.092847774175373
274,1.0846073217170182,8.455138550864326,-9.343421364083323,-9.106629908754313
275,1.0643983397372934,8.31784000661638,-9.267854608133618,-9.035291762225539
276,1.0725629518198412,8.455225229263306,-9.299826326573111,-9.10124313470612
277,1.0616801372794218,8.198137786653307,-9.255596036459245,-8.975686266532811
278,1.044879292332849,8.253776258892483,-9.185347855079907,-9.00303151460363
279,1.0561315447785133,8.244485722647774,-9.233408182798428,-8.99795248963768
280,1.0725819609885991,8.307069235377842,-9.300117212444063,-9.028020899734884
281,1.0581081235131553,8.232483718130323,-9.239575738208497,-8.99205926772744
282,1.0593657759732977,8.5012995534473,-9.24592085953461,-9.125728953828736
283,1.056086710996406,8.167578829659355,-9.23154070225697,-8.95618758410651
284,1.0421019576316657,8.17461425728268,-9.17232893482979,-8.963200150262658
285,1.0346048022425451,8.122457226117453,-9.143413566522858,-8.937913172548456
286,1.412220098805982,14.02934906217787,-10.295724630844772,-11.098566886654995
287,1.5469755971154502,9.577164040671455,-10.860300192094675,-9.617233775769927
288,1.124993233348048,8.40524356895023,-9.505318777166819,-9.07558506431122
289,1.057518670725268,8.37053226100074,-9.239074465193111,-9.056785831259212
290,1.0421249478362327,8.146817392773098,-9.176218437839921,-8.94950262548119
291,1.0322931777599247,8.104033642345005,-9.133349632767588,-8.92541917913559
292,1.0292704582214356,8.211056735780504,-9.124607899992768,-8.976628334436962
293,1.1091733644174975,9.839188125398424,-9.425396327232484,-9.706519043962906
294,1.0723169504210006,8.070563236872355,-9.30556978008823,-8.904259143025252
295,1.056905112155648,9.060904966460335,-9.224567825532397,-9.386378899450214
296,1.0874624540639477,8.298470324940151,-9.358458105457105,-9.025873414262241
297,1.027641163315884,7.9792920218573675,-9.115927874324894,-8.860994031914185
298,1.010435523543247,7.9288282129499645,-9.039208054798053,-8.834233825285919
299,1.008882050181544,8.183010405964321,-9.034508763720103,-8.960857344398843
300,1.0319759191468705,8.140123791164822,-9.129725257749199,-8.940244448216221
301,1.0298766624095828,8.464909195899963,-9.130749296183872,-9.102212464528355
302,1.0560278515483057,8.09528256787194,-9.22492560675093,-8.920195630826825
303,1.0214053464490314,8.013136400116814,-9.088215047234284,-8.876579328394115
304,1.0153802028922148,7.858220948113336,-9.05951287046245,-8.79752508792181
305,1.0022794945295468,7.865127126375834,-9.009273615685386,-8.798213173242175
306,0.9956416839777037,7.926855378680759,-8.978042604471929,-8.830845371681486
307,0.9907221993734671,7.779878934224446,-8.960618225137816,-8.754321799405178
308,1.0035408862801485,8.284142163064745,-9.007807975291724,-9.013100437933671
309,1.1473762490028558,14.277738253275553,-9.551319404733773,-11.152486442447685
310,1.8898045872533045,14.362271070480347,-11.63717142205596,-11.25928375335807
311,1.5757361212442087,10.00000928507911,-10.92943015477776,-9.814150843174879
312,1.2836606136588162,9.342763119273716,-10.080097730253188,-9.529514900625813
313,1.165966654932776,8.96247332625919,-9.664082978705654,-9.353182150345425
314,1.1254181240880212,8.751578595903185,-9.507989287800935,-9.251425048651676
315,1.1010462760925293,8.572663598590427,-9.413812601288996,-9.164861085516007
316,1.084632234795149,8.48846357398563,-9.346734347455028,-9.121278334765199
317,1.0752315986988157,8.440954791174995,-9.312035052506245,-9.09793814317775
318,1.0678654959035474,8.508768227365282,-9.277799213602917,-9.12957414155639
319,1.0646370799042457,8.310738404591879,-9.263866225476724,-9.03195214391317
320,1.0516971410706986,8.277203718821207,-9.213924042546148,-9.013084186196046
321,1.0482525625894237,8.21625687016381,-9.202141864725085,-8.98249898053025
322,1.0405940898629122,8.187260601255629,-9.170808688620882,-8.96888507910795
323,1.0356050757474677,8.155766341421339,-9.14304000336646,-8.952942137151478
324,1.0389754450598427,8.115366988711887,-9.164859611234917,-8.931311370977093
325,1.0275735123212948,8.069301658206516,-9.118028281931524,-8.908720275285457
326,1.0217421709105026,8.06335821416643,-9.094930446333338,-8.908426958848239
327,1.0129045286843943,7.928893076048957,-9.056944283530212,-8.834118997849963
328,1.0064104967339094,8.134965856870016,-9.0278244240806,-8.941623015191144
329,1.0833822361258574,8.584400561120775,-9.344000738370333,-9.165525684678649
330,1.0364837402521179,8.06630920039283,-9.150692725366829,-8.902515253489783
331,1.0038758787997932,8.769988271925184,-9.013011383360642,-9.242267093655556
332,1.0367804859959802,7.883396175172594,-9.15570222692287,-8.807718260891967
333,1.0014553402745447,7.749845676951939,-9.00450966530703,-8.738406790076462
334,0.9963431646657545,7.814177168740167,-8.976369564576398,-8.770106629622687
335,0.9787066747975904,7.638189342286852,-8.896641030745668,-8.679878007184834
336,0.9729747639145963,7.74804781542884,-8.879563501703139,-8.739997091820058
337,1.0311003108357275,8.751616703139412,-9.120778753239604,-9.235047747986549
338,1.1710271103437557,11.53520898024241,-9.670239412842852,-10.3201343401482
339,1.2322933330092318,9.587234377861023,-9.874599149143576,-9.598233247444869
340,1.078471197083939,7.81349057621426,-9.321534978639045,-8.77312863712866
341,0.9804388933403547,7.64715149667528,-8.908485635829791,-8.684841874567583
342,0.9675922127657158,7.587641782230801,-8.857149329877272,-8.650965408556836
343,0.9630660988563715,7.567005409134759,-8.836863263637282,-8.639284749648434
344,0.9592166057852811,7.516449358728197,-8.819801035817369,-8.611617072391635
345,0.9672064803367437,7.727930161688063,-8.855474142608672,-8.726054999889017
346,0.9667269839796909,7.561783022350735,-8.850042672307879,-8.63546829786774
347,0.9650526157645292,7.756953199704488,-8.847126306486226,-8.739874877245509
348,1.0451654700345772,7.90317506260342,-9.184275675424736,-8.822430744229782
349,0.9813542676526447,7.622722334331936,-8.914028203372006,-8.668425925339024
350,0.979729956249858,7.691167738702562,-8.910339403183608,-8.703577968298958
351,1.024103849987651,7.826240791214837,-9.104544299039008,-8.776852287590406
352,1.0310844665349916,7.8413591782252,-9.12074212800845,-8.7857372116643
353,1.052432013666907,7.785118447409736,-9.20871512569856,-8.757478276907527
354,0.9680128430211267,7.452310217751397,-8.857114729260054,-8.576124998236999
355,0.9466120941694393,7.397299620840284,-8.759641275452394,-8.544477506056852
356,0.9396610770114633,7.3932062652375965,-8.724491713010845,-8.54033638011946
357,0.9555703118790028,7.4345592922634545,-8.80217693587709,-8.564128662791811
358,0.987172785470652,7.96640764342414,-8.928438969024599,-8.852014538934604
359,0.9798625236333802,7.561977161301507,-8.90896429593245,-8.630852566112322
360,0.9500107299449831,7.628616876072353,-8.76300696588363,-8.664477770964583
361,0.9857983744421671,7.618187732166714,-8.93586086462162,-8.66485482182048
362,1.0653801385746446,7.682923568619622,-9.266055824554563,-8.701403720842183
363,0.9806427889092024,7.471577564875285,-8.916291001342197,-8.585037367826919
364,0.9456075535264126,7.503050790892707,-8.75573403631695,-8.598827946620002
365,1.0014640054037405,7.8538225756751165,-9.004486908108241,-8.788673096171921
366,0.9983841208524482,7.522256639268663,-8.986307375126579,-8.612416334480205
367,0.9499006271362305,7.431314852502611,-8.778884856612796,-8.560076110471538
368,1.0049909702567168,15.379707641071743,-8.983208478851921,-11.380598241881376
369,1.7467440538628156,13.130994955698648,-11.328834027629842,-10.891354984470132
370,1.2922713479330374,8.874399052725899,-10.092677337893955,-9.295005337789373
371,1.1221274597700253,10.712500029140049,-9.491976491955016,-10.032596044919712
372,1.0964513224224712,8.03381379445394,-9.384572950581818,-8.883225900929451
373,0.9798477838205737,7.546284159024556,-8.907592061515473,-8.629788022861504
374,0.9524931286656579,7.4314390818278,-8.777062628772454,-8.563478947290447
375,0.9481635936470919,7.470144642723931,-8.767557137465971,-8.585496195341163
376,0.9523554003515909,7.418177074856228,-8.781276642436078,-8.55655288011149
377,0.9393952968508699,7.398986286587185,-8.725398120635104,-8.54595823250183
378,0.9353044798207838,7.385300106472439,-8.708169571089313,-8.538208955133808
